MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
356144000,2019-05-10T11:07:30,29.74042,-95.20649,0.0,239.8,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T11:10:30,29.74042,-95.20651,0.0,239.8,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T11:13:30,29.74042,-95.2065,0.0,239.8,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T11:16:30,29.74041,-95.20651,0.0,239.8,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T11:22:30,29.74038,-95.20648,0.0,239.8,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T11:25:30,29.7404,-95.20651,0.0,239.8,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T11:28:30,29.7404,-95.20648,0.0,253.5,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T11:31:30,29.74039,-95.2065,0.0,214.7,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T11:34:30,29.7404,-95.20651,0.0,150.8,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T11:37:30,29.74042,-95.20649,0.0,150.8,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T11:43:30,29.74042,-95.2065,0.0,150.8,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T11:46:30,29.7404,-95.20651,0.0,150.8,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T11:55:30,29.74044,-95.20653,0.0,150.8,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T12:04:30,29.7404,-95.2065,0.0,220.7,114.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T12:10:30,29.7404,-95.20652,0.0,202.6,114.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T12:13:30,29.74039,-95.2065,0.1,217.4,114.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T12:19:30,29.74045,-95.20648,0.0,199.0,114.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T12:22:30,29.7404,-95.20649,0.0,188.1,114.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T12:25:30,29.74037,-95.20652,0.0,184.8,114.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T12:31:30,29.74041,-95.20652,0.0,184.8,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T12:37:30,29.74042,-95.20648,0.1,318.9,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T12:34:30,29.74037,-95.20646,0.0,166.1,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T12:40:30,29.74043,-95.20649,0.1,189.0,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T12:43:30,29.74039,-95.20646,0.1,197.1,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T12:46:30,29.74042,-95.20647,0.1,155.2,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T12:52:30,29.74043,-95.20651,0.1,184.7,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T12:55:30,29.74043,-95.20652,0.0,187.3,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T13:10:30,29.74041,-95.2065,0.0,134.8,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T13:13:30,29.74043,-95.20651,0.0,147.9,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T13:16:30,29.74044,-95.20653,0.1,139.6,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T13:22:30,29.74043,-95.2065,0.0,143.6,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T13:28:30,29.7404,-95.20647,0.0,143.6,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T13:31:30,29.74038,-95.20644,0.0,138.4,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T13:34:30,29.74039,-95.20646,0.0,138.4,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T13:40:30,29.74043,-95.2065,0.0,319.2,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T13:46:30,29.74042,-95.20652,0.0,319.2,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T13:43:30,29.74044,-95.20655,0.0,319.2,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T13:49:30,29.74039,-95.20648,0.0,319.2,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T13:52:30,29.74042,-95.2065,0.0,319.2,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T13:58:30,29.74042,-95.2065,0.0,319.2,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T14:01:30,29.74039,-95.20651,0.1,122.0,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T14:07:30,29.74038,-95.20646,0.0,124.3,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T14:13:30,29.74039,-95.20644,0.0,124.3,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T14:16:30,29.7404,-95.20646,0.0,124.3,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T14:19:30,29.7403,-95.20652,0.1,202.6,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T14:25:30,29.74041,-95.20648,0.0,113.1,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T14:28:30,29.74039,-95.20646,0.1,125.6,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T14:31:30,29.74042,-95.20649,0.0,119.1,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T14:34:30,29.74041,-95.20649,0.0,119.1,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T14:37:30,29.74042,-95.20648,0.0,119.1,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T14:40:30,29.74042,-95.20646,0.0,119.1,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T14:43:30,29.74042,-95.20646,0.0,119.1,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T14:46:30,29.74043,-95.2065,0.0,119.1,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T14:52:30,29.74042,-95.20648,0.1,200.0,114.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T14:55:30,29.74041,-95.20648,0.0,139.2,114.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T14:58:30,29.74043,-95.20649,0.0,187.9,114.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T15:01:30,29.74041,-95.20648,0.0,187.9,114.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T15:07:30,29.74038,-95.2065,0.0,192.5,114.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T15:10:30,29.74041,-95.20651,0.1,193.9,114.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T15:16:30,29.74038,-95.20649,0.0,193.9,114.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T15:22:30,29.7404,-95.20653,0.0,94.1,114.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T15:25:30,29.74041,-95.20651,0.1,136.0,114.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T15:28:30,29.74043,-95.20651,0.1,138.3,114.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T15:34:30,29.74043,-95.20649,0.1,98.6,114.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T15:31:30,29.74044,-95.2065,0.1,137.3,114.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T15:40:30,29.74039,-95.20648,0.1,136.5,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T15:49:30,29.74041,-95.20649,0.1,132.0,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T15:52:30,29.74043,-95.20649,0.0,133.5,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T15:55:30,29.74041,-95.2065,0.0,133.5,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T15:58:30,29.74042,-95.2065,0.1,101.8,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T16:01:30,29.74043,-95.20647,0.1,310.5,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T16:07:30,29.74043,-95.20651,0.0,101.5,114.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T16:10:30,29.74043,-95.20654,0.1,101.1,114.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T16:13:30,29.74042,-95.20652,0.0,108.5,114.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T16:19:30,29.74044,-95.20652,0.0,108.5,114.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T16:25:30,29.74041,-95.20657,0.0,108.5,114.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T16:37:30,29.74039,-95.2065,0.0,108.5,114.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T16:40:30,29.74038,-95.2065,0.0,108.5,114.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T16:43:30,29.7404,-95.20652,0.0,108.5,114.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T16:46:30,29.74041,-95.20651,0.0,108.5,114.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T16:52:30,29.74041,-95.20651,0.0,108.5,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:01:30,29.74038,-95.20649,0.0,109.7,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:04:30,29.74041,-95.20653,0.0,116.8,113.0,GENESIS RIVER,IMO9478937,H3UA,80,5.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:06:07,29.74039,-95.20652,0.0,116.8,113.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:07:17,29.7404,-95.20652,0.0,116.8,113.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:08:18,29.74041,-95.20649,0.0,116.8,113.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:09:27,29.74041,-95.20646,0.0,116.8,113.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:10:38,29.7404,-95.20647,0.0,116.8,113.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:11:47,29.74039,-95.20649,0.0,116.8,113.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:12:56,29.7404,-95.20651,0.0,116.8,113.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:14:17,29.7404,-95.20651,0.0,116.8,113.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:15:18,29.74041,-95.2065,0.1,47.0,113.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:16:27,29.74039,-95.2065,0.4,145.9,115.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:17:37,29.74023,-95.20635,0.8,136.7,112.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:18:48,29.74004,-95.20606,1.1,124.8,108.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:19:57,29.73981,-95.20567,1.5,121.5,101.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:20:58,29.73961,-95.20522,1.8,113.0,92.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:22:07,29.73944,-95.2045,2.3,93.1,78.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:23:18,29.73957,-95.20358,2.9,77.3,72.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:24:28,29.73989,-95.20243,3.5,69.0,68.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:25:37,29.74036,-95.20109,4.2,68.4,68.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:26:47,29.74085,-95.19963,4.6,68.5,66.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:27:57,29.74144,-95.19803,4.6,66.2,65.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:29:08,29.74206,-95.19647,4.6,66.7,65.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:30:18,29.74267,-95.19492,4.7,66.1,65.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:32:47,29.74402,-95.19145,4.8,66.3,65.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:31:28,29.7433,-95.1933,4.8,66.7,65.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:33:57,29.74468,-95.18982,5.0,65.7,68.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:35:06,29.74528,-95.18815,5.0,69.8,78.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:36:16,29.74563,-95.18636,4.9,84.0,88.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:37:27,29.74565,-95.18451,5.0,91.9,88.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:38:37,29.74568,-95.18267,5.0,87.1,84.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:39:46,29.7458,-95.18086,5.0,84.6,83.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:40:57,29.74592,-95.179,5.0,84.0,77.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:42:36,29.74638,-95.17649,4.8,75.6,75.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:43:47,29.7468,-95.17477,4.9,75.3,82.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:45:27,29.74704,-95.17228,4.7,94.3,98.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:46:36,29.74685,-95.17053,4.9,99.4,103.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:48:46,29.74602,-95.16738,4.9,112.9,116.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:49:58,29.74527,-95.1657,5.0,121.5,120.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:52:36,29.74339,-95.16201,5.2,129.6,134.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:53:57,29.74209,-95.16045,5.1,135.0,134.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:51:08,29.74448,-95.16407,5.2,116.2,121.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:57:17,29.7386,-95.15658,5.4,135.7,125.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:55:07,29.74093,-95.15912,5.2,134.6,134.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:58:26,29.73753,-95.15507,5.2,121.7,113.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:00:07,29.73654,-95.15259,5.1,107.9,99.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T17:59:36,29.73678,-95.15335,5.2,113.0,104.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:02:17,29.73603,-95.14921,5.0,96.4,91.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:01:16,29.73622,-95.15077,5.0,99.0,95.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:03:28,29.73596,-95.14735,5.0,92.6,91.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:04:38,29.73588,-95.14548,5.1,91.2,90.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:05:48,29.73597,-95.14357,5.1,85.4,95.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:06:57,29.73589,-95.14177,5.1,98.1,103.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:09:17,29.73513,-95.13783,5.8,101.1,100.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:10:48,29.73465,-95.13496,6.2,99.0,99.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:08:07,29.73551,-95.13987,5.5,103.8,102.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:12:07,29.73428,-95.13232,6.7,98.5,99.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:13:17,29.73392,-95.12989,6.7,98.7,91.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:15:07,29.73397,-95.12619,6.0,77.5,66.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:16:17,29.73464,-95.1242,5.6,64.3,58.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:18:07,29.73602,-95.12145,5.4,58.0,56.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:19:16,29.73696,-95.11975,5.4,56.3,56.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:21:07,29.73845,-95.11718,5.3,61.7,69.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:23:07,29.73942,-95.11413,5.1,72.1,72.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:24:58,29.74024,-95.11122,5.2,73.5,71.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:26:58,29.74118,-95.10813,5.0,62.5,53.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:28:07,29.74205,-95.10663,4.9,52.0,47.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:29:58,29.74372,-95.10451,4.8,45.4,43.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:31:17,29.745,-95.10308,4.9,44.4,43.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:32:56,29.74667,-95.10127,5.1,43.0,43.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:34:27,29.74823,-95.09953,5.1,45.4,43.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:36:56,29.75075,-95.09669,5.3,44.5,43.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:39:26,29.75379,-95.09374,6.0,33.2,27.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:40:46,29.75578,-95.09254,6.2,24.3,22.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:42:08,29.75799,-95.09148,6.5,23.1,22.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:43:16,29.75991,-95.0906,6.6,23.7,34.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:44:46,29.76214,-95.08871,6.9,46.9,57.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:46:08,29.76359,-95.08614,7.2,66.2,77.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:47:16,29.76414,-95.08366,7.0,88.7,101.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:48:56,29.76333,-95.08,7.7,114.0,116.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:50:08,29.7621,-95.07728,8.3,117.8,117.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:51:18,29.76081,-95.07446,8.8,115.9,118.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:52:57,29.75856,-95.07049,9.3,129.9,135.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:55:37,29.75278,-95.06615,9.6,156.3,155.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:57:37,29.74792,-95.06369,9.2,155.9,155.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
356144000,2019-05-10T18:58:47,29.74523,-95.0623,9.1,155.4,155.0,GENESIS RIVER,IMO9478937,H3UA,80,0.0,189.0,32.0,12.6,,A
